id_anime;nom_anime;note_anime;membres_anime;id_genre;id_type
4427;Tatakae!! Ramenman;6.66;431;43;6
6468;Tensai Bakabon;6.66;313;46;6
5535;Tottoi;6.66;280;44;1
4387;UFO Robo Grendizer tai Great Mazinger;6.66;923;61;1
715;Yume de Aetara;6.66;2703;46;4
12437;Yuri Seijin Naoko-san (2012);6.66;6578;46;4
15951;Amagami SS+ Plus Picture Drama;6.65;8232;68;5
1370;Atama Yama;6.65;4541;46;1
1682;Baldr Force Exe Resolution;6.65;12443;43;4
31573;Brave Beats;6.65;2299;44;6
16614;Busou Shinki OVA;6.65;4158;43;4
9558;Cheung gong chat hou;6.65;215;58;1
3522;Choujin Locke;6.65;1250;43;1
1794;Dirty Pair no Ooshoubu: Nolandia no Nazo;6.65;2045;43;4
9493;Dororon Enma-kun Meeramera;6.65;11006;43;6
5883;Examurai Sengoku;6.65;2701;43;6
29231;Fushigiboshi no☆Futagohime Gyu! Recap;6.65;220;46;4
2061;Gall Force 2: Destruction;6.65;1372;43;4
19271;Gekitou! Crush Gear Turbo: Kaizabaan no Chousen;6.65;273;74;1
3433;Go-Q-Choji Ikkiman;6.65;295;71;6
9900;Hamster Club;6.65;318;58;6
8101;HenSemi;6.65;19029;46;4
33309;Jie Mo Ren;6.65;942;43;3
3435;Joou Heika no Petite Angie;6.65;451;55;6
11583;Kami nomi zo Shiru Sekai: Natsu-iro Surprise;6.65;5772;63;2
5828;Kishin Douji Zenki Gaiden: Anki Kitan;6.65;892;43;4
33118;Kuma Miko Specials;6.65;4237;46;5
3878;Mahou Shoujo Lalabel;6.65;635;46;6
31448;Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special;6.64;3111;46;5
32324;Major 2nd;6.65;458;74;5
31560;Miss Monochrome: The Animation 3;6.66;7905;46;6
23943;Mobile Suit Gundam Unicorn: One of Seventy Two;6.65;889;61;5
4421;Moetan Specials;6.65;4036;46;5
32829;Nobunaga no Shinobi;6.65;7207;46;6
6625;Nono-chan;6.65;367;46;6
31452;Norn9: Norn+Nonet;6.65;38139;44;6
32190;Omoi no Kakera;6.65;2301;75;5
4910;Pokemon: Pikachu no Wanpaku Island;6.65;6379;44;5
4792;Pokemon: Pikachu Tankentai;6.65;13702;44;1
1298;Project A-Ko 4: Final;6.65;2467;43;4
17913;Redial;6.66;1710;63;2
1693;Reideen;6.65;5736;43;6
13517;Ryuugajou Nanana no Maizoukin;6.66;7177;46;5
10687;Saint Seiya: Legend of Sanctuary;6.65;10776;44;1
19919;Tesagure! Bukatsumono;6.65;5670;65;6
471;To Heart 2;6.65;13877;46;6
2699;Uchuu Kaizoku Mito no Daibouken;6.65;1009;43;6
4371;Uchuu Senshi Baldios (Movie);6.65;451;43;1
1233;Aozora Shoujo-tai;6.64;3596;43;4
17092;Dallyeola Hani;6.64;209;77;6
30127;Danchigai;6.64;37913;46;6
17705;DD Hokuto no Ken (2013);6.64;1805;65;6
660;Denshin Mamotte Shugogetten;6.64;2372;46;4
4554;Dokkiri Doctor;6.64;472;46;6
12885;Dynamic Super Robots Soushingekki;6.64;507;43;5
31070;Etotama Specials;6.64;3753;43;5
1799;Fatal Fury: Legend of the Hungry Wolf;6.64;5353;43;4
21373;Freezing Vibration Specials;6.64;12299;43;5
125;Futakoi;6.64;23968;46;6
8765;Futarigurashi;6.64;551;46;6
30531;Gakuen Handsome The Animation;6.63;2038;46;4
8538;Gokujou!! Mecha Mote Iinchou Second Collection;6.64;1223;46;6
24695;Gokukoku no Brynhildr Special;6.64;20758;46;5
14145;Hanayaka Nari, Waga Ichizoku: Kinetograph;6.64;8305;49;4
20381;Jungle Taitei Movie;6.64;271;44;1
3100;Kamen Rider SD Kaiki?! Kumo Otoko;6.64;575;43;4
5153;Kikou Kai Galient;6.64;1164;43;6
4504;Kinkyuu Hasshin Saver Kids;6.64;225;43;6
21241;Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami;6.64;19389;46;3
31866;Last Exile: Ginyoku no Fam Movie - Over the Wishes;6.64;1948;43;1
6368;Legend of Regios;6.64;6194;59;5
783;Miami Guns;6.64;2765;46;6
4536;Muteki Robo Trider G7;6.64;350;46;6
8487;Onigamiden;6.64;7736;43;1
4013;Paul no Miracle Daisakusen;6.64;413;43;6
10917;Pokemon: Pikachu no Fuyuyasumi (2001);6.64;4079;44;4
1297;Project A-Ko 3: Cinderella Rhapsody;6.64;2601;43;4
2031;Shining Tears X Wind;6.64;23477;43;6
6885;Sora no Manimani Specials;6.64;4444;46;5
684;Tenshi no Shippo Chu!;6.64;3674;51;6
9531;Tezuka Osamu Monogatari: Boku wa Son Gokuu;6.64;244;44;5
21353;Tokyo ESP;6.64;95168;43;6
4132;Wakakusa no Yon Shimai;6.64;476;49;6
718;Yume de Aetara (TV);6.64;3821;46;6
30056;Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage;6.63;14515;46;5
10196;Baby Princess 3D Paradise 0 [Love];6.63;17570;50;4
32311;Beautiful World;6.62;1215;43;2
13253;Blossom;6.63;2825;63;1
33222;Fudanshi Koukou Seikatsu;6.63;26360;46;6
26053;Futari wa Precure: Splash☆Star Maji★Doki♥ Theater;6.63;609;43;1
6472;Gakkou no Kowai Uwasa: Hanako-san ga Kita!!;6.63;637;56;6
2062;Gall Force 3: Stardust War;6.63;1281;43;4
2617;Ghiblies;6.63;3230;46;5
23137;Girls und Panzer Heartful Tank Disc Picture Drama;6.63;2296;62;5
8839;Gundam Neo Experience 0087: Green Divers;6.63;1849;44;1
2207;Hamelin no Violin Hiki: The Movie;6.63;1551;44;1
25861;Inugami-san to Nekoyama-san Special;6.63;7062;46;5
33129;Joker Game: Kuroneko Yoru no Bouken;6.62;8011;49;5
6375;Kagaku Ninja-tai Gatchaman F;6.63;810;43;6
3273;Kinnikuman (1984);6.63;474;43;1
6509;Kiteretsu Daihyakka;6.63;1083;46;6
7430;Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko;6.63;1991;43;4
10671;Morita-san wa Mukuchi.;6.63;15046;46;6
24175;Nozo x Kimi;6.63;13526;46;4
17157;Nozoki Ana;6.63;21200;46;4
612;PetoPeto-san;6.63;3956;46;6
2842;Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!;6.63;8541;44;5
4962;Rokumon Tengai Mon Colle Knights;6.63;2625;44;6
30088;Ryoutei no Aji;6.63;538;75;5
8900;Saru Getchu: On Air 2nd;6.63;263;44;6
4067;Shin Megami Tensei Devil Children;6.63;1110;43;6
1836;Shuffle! Memories;6.63;34109;46;6
5583;Sonic: Night of the WereHog;6.63;3424;43;3
1044;Taiyou no Ouji: Horus no Daibouken;6.63;3717;44;1
2560;Terra e...;6.63;4807;43;1
2552;Tetsuko no Tabi;6.63;1292;46;6
30250;Triage X: Recollection XOXO;6.63;8509;43;4
12317;Upotte!!;6.63;43759;43;3
1276;Ys;6.63;4317;44;4
55;Arc the Lad;6.62;10392;43;6
30953;Arslan Senki (TV) Specials;6.62;5241;46;5
5449;Chibi Kero: Kerobouru no Himitsu!?;6.62;625;46;5
33145;Detective Conan: Nazo no Suisei Kaijuu wo Oe!;6.62;976;64;4
33069;Dimension W Special;6.62;4593;71;5
2485;Doku Tenshi no Shippo;6.62;1184;46;5
3842;Doubutsu Takarajima;6.62;818;44;1
5476;Fushigi na Melmo;6.62;440;59;6
32561;Hai to Gensou no Grimgar Special;6.62;18358;46;5
257;Ikkitousen;6.62;88969;50;6
30030;Jewelpet Magical Change;6.62;1007;46;6
9203;K-On!!: Ura-On!!;6.62;23216;46;5
11507;Kami nomi zo Shiru Sekai: Nonstop!! Hunters;6.62;6634;63;2
1793;Kaze no Na wa Amnesia;6.62;8230;43;1
15279;Kira Kira 5th Anniversary Live Anime: Kick Start Generation;6.62;1381;63;4
799;Kokoro Toshokan;6.62;3748;46;6
8560;Kyou, Koi wo Hajimemasu;6.62;20953;68;4
32031;Leopard Eyes;6.62;473;63;2
5225;Lupin III: Pilot Film;6.62;3500;43;1
12921;Morita-san wa Mukuchi. Specials;6.62;2769;46;5
9789;Nezumi Monogatari: George to Gerald no Bouken;6.62;483;44;1
18857;Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials;6.62;70559;46;3
1141;Palme no Ki;6.62;3462;44;1
9077;Rokudenashi Blues;6.62;465;46;1
4481;Saiyuuki;6.62;1175;44;1
32728;Sensou no Tsukurikata;6.62;97;49;3
8139;Shin Minashigo Hutch;6.62;229;44;6
425;Shiritsu Araiso Koutougakkou Seitokai Shikkoubu;6.62;4085;46;4
9924;Shukufuku no Campanella: La Campanella Della Benedizione;6.62;4023;46;4
10723;Sojunghan Nal-ui Kkum;6.62;904;46;1
17409;Sukitte Ii na yo.: Mei and Marshmallow;6.62;17684;68;5
2626;The☆Doraemons: Mushimushi Pyonpyon Daisakusen!;6.62;479;51;1
2210;Tooi Sekai;6.62;11347;49;3
16347;Usavich V;6.62;985;46;6
6226;Utawarerumono Recaps;6.62;2667;43;5
312;Ace wo Nerae!: Final Stage;6.61;714;43;4
30795;Bakuon!!;6.61;31295;46;6
10055;Black Jack: Heian Sento;6.61;1087;74;1
6579;Chikyuu Bouei Kazoku Special;6.61;215;46;5
17277;Code Geass: Soubou no Oz Picture Drama;6.61;6467;43;4
8211;Dance in the Vampire Bund Recap;6.61;9758;43;5
28921;Disney Tsum Tsum;6.61;359;58;6
12351;eX-Driver the Movie Specials;6.61;497;46;5
7124;Madou King Granzort: Bouken-hen;6.61;196;43;4
20441;Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki;6.61;260;44;1
30384;Miss Monochrome: The Animation 2;6.61;12064;46;6
4314;Nanami-chan 2nd Series;6.61;336;46;6
9943;Ore-sama Kingdom;6.61;1846;68;4
26359;Persona 4 the Golden Animation: Thank you Mr. Accomplice;6.61;5230;44;5
17873;Pokemon Best Wishes! Season 2: Decolora Adventure;6.61;12499;43;6
11069;Pokemon: Pikachu no Fushigi na Fushigi na Daibouken;6.61;3088;44;5
1964;Sakura Taisen: Ecole de Paris;6.61;2201;43;4
9220;Seikimatsu Occult Gakuin Specials;6.61;7550;46;5
18549;Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party;6.61;1993;46;5
15095;Shin Koihime†Musou OVA Omake;6.61;1041;44;5
15015;Shin Koihime†Musou: Otome Tairan OVA Omake;6.61;1035;44;5
1960;Sore Ike! Anpanman;6.61;940;46;6
34009;To Be Hero;6.61;14718;46;6
33208;Utawarerumono: Itsuwari no Kamen Specials;6.61;1748;46;5
20987;Yozakura Quartet: Yoza-Quar!;6.61;4545;46;5
5849;Zettai Karen Children Recap;6.61;1603;43;5
20655;Amnesia OVA;6.60;15956;51;4
810;Android Ana Maico 2010;6.60;1896;46;6
999;Blue Seed 2;6.60;3790;43;4
9881;Chou Supercar Gattiger;6.60;199;43;6
14317;Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou;6.60;5171;71;5
15325;Dakara Boku wa, H ga Dekinai. Recap;6.60;11869;46;5
7578;Gokinjo Monogatari the Movie;6.60;1343;46;1
9291;Hello Kitty no Cinderella;6.60;362;51;1
23787;Hi☆sCoool! SeHa Girls;6.60;7440;46;6
30237;Hyakka Ryouran: Samurai After Specials;6.60;3703;50;5
16101;Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo;6.60;3083;51;3
3280;Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi;6.60;406;43;5
8140;Konchuu Monogatari Minashigo Hutch (1989);6.60;438;44;6
8304;Koutetsu Sangokushi Special;6.60;614;55;5
32481;Love Live! Kouhaku Special Anime;6.59;1291;63;5
5165;Macross 25th Anniversary: All That VF Macross F Version;6.60;2219;43;3
8518;Mai-Otome Special: Otome no Inori;6.60;2068;70;5
4209;Mission-E;6.60;3931;43;6
10808;Mobile Suit Gundam AGE;6.60;18031;43;6
6270;Neko Machi;6.60;716;51;4
23427;Oneechan ga Kita Special;6.60;11094;46;5
1807;Prism Ark;6.60;16596;43;6
10810;Pucca (2008);6.60;2173;43;6
20155;Ro-Kyu-Bu! SS Recap;6.60;2148;46;5
9078;Rokudenashi Blues 1993;6.60;298;43;1
1724;Saint October;6.60;3838;44;6
13251;Shin Hikari Shinwa: Palutena no Kagami;6.60;1763;44;3
10109;Softenni;6.60;16068;46;6
22785;Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou;6.60;2291;46;3
17821;Stella Jogakuin Koutou-ka C³-bu;6.60;36235;62;6
950;Street Fighter Alpha: Generations;6.60;8906;44;1
7522;Taichi Senjimon;6.60;577;43;6
8109;Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou;6.60;962;44;1
8965;Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono;6.60;745;44;4
3570;Yadosagashi;6.60;1113;44;5
28155;Yoru no Yatterman;6.60;22662;43;6
23579;12-sai.;6.59;6211;68;4
29863;Anata wo Zutto Aishiteru;6.59;520;44;1
1789;Argento Soma Special;6.59;2508;43;5
25457;Avengers Confidential: Black Widow to Punisher;6.59;1742;43;1
105;Boys Be...;6.59;15026;46;6
4383;Catman Series III;6.59;796;46;6
2836;Chiisana Viking Vickie;6.59;1452;44;6
2771;Chou Kuse ni Narisou;6.59;752;46;6
14989;Chousoku Henkei Gyrozetter;6.58;3183;43;6
7336;Cyborg 009: Chou Ginga Densetsu;6.59;1003;43;1
13139;Gakkatsu!;6.59;5208;46;6
3154;Gatchaman;6.59;1407;43;4
16199;Girls und Panzer: Shoukai Shimasu!;6.59;11042;62;5
3776;Go! Go! Itsutsugo Land;6.59;393;70;6
30721;Hacka Doll The Animation;6.59;19502;46;6
20469;Himeyuri;6.59;395;49;1
23121;Jinsei;6.59;40413;46;6
1456;L/R: Licensed by Royal;6.59;2388;43;6
31598;Luger Code 1951;6.59;14410;43;5
11221;Machikado no Märchen;6.59;333;68;4
5164;Macross 25th Anniversary: All That VF Macross Zero Version;6.59;2062;43;3
13231;Metal Fight Beyblade Zero G;6.59;3533;44;6
17637;Miyakawa-ke no Kuufuku;6.59;12077;75;3
31121;Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga;6.59;13801;46;3
2047;Ningyo;6.59;2265;51;1
920;Nurse Witch Komugi-chan Magikarte Special;6.59;3397;46;5
7117;Pika Don;6.59;392;49;1
21571;Pokemon: Pikachu, Kore Nan no Kagi?;6.59;2213;44;1
1854;Rockman Hoshi ni Negai wo;6.59;1979;43;4
12929;Saint Seiya Omega;6.59;22684;43;6
562;Sakura Taisen: Le Nouveau Paris;6.59;1608;44;4
27967;Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku;6.59;6920;43;4
4524;Shenmue: The Movie;6.59;682;43;1
171;Strange Dawn;6.59;1865;44;6
14647;Tantei Opera Milky Holmes: Alternative;6.59;3755;46;5
2718;Umi no Triton;6.59;709;44;6
21103;Utopia;6.59;3519;63;2
1746;Zoids Fuzors;6.59;7087;44;6
32301;Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd;6.58;10517;46;6
6093;Anmitsu Hime;6.58;407;46;6
1666;Babel Nisei (1973);6.58;655;44;6
30573;Break Blade: Virgins War;6.58;1876;43;5
15605;Brothers Conflict;6.58;74069;53;6
7395;Card Wang: Mix Master;6.58;617;44;6
8375;Chogattai Majutsu Robot Ginguiser;6.58;409;44;6
7048;Crush Gear Nitro;6.58;700;45;6
9690;Densetsu no Yuusha no Densetsu: Iris Report;6.58;11765;43;5
6518;Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?;6.58;312;58;1
1396;Future GPX Cyber Formula: Early Days Renewal;6.58;338;49;4
8215;Genji Tsuushin Agedama;6.58;477;43;6
2073;Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka;6.58;328;56;4
10491;Higurashi no Naku Koro ni Kira;6.58;46712;64;4
1988;Himawari!!;6.58;7275;46;6
3873;Honey Honey no Suteki na Bouken;6.58;386;44;6
3099;Juusenshi Gulkeeva;6.58;855;43;6
6374;Kagaku Ninja-tai Gatchaman II;6.58;903;43;6
10202;Kamen Rider Den-O: Imagin Anime 3;6.58;350;43;4
19685;Kanojo ga Flag wo Oraretara;6.58;74634;46;6
4760;Kanokon Specials;6.58;19232;50;5
3609;Kikou Kantai Dairugger XV;6.58;1121;43;6
6310;Kinnikuman II Sei: Second Generations;6.58;459;46;1
7295;Koi Tsubomi;6.58;1242;51;2
3876;Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou;6.58;279;44;6
2045;Mahou no Tenshi Creamy Mami: Eien no Once More;6.58;498;46;4
1879;Midnight Eye: Gokuu;6.58;2670;43;4
9395;Miyanishi Tatsuya Gekijou: Omae Umasou da na;6.58;833;44;6
34475;Monster Strike: Rain of Memories;6.58;313;43;3
4316;Nanami-chan 3rd Series;6.58;314;46;6
8496;Neko Neko Fantasia;6.58;187;46;4
5938;Onegai♪My Melody Kirara★;6.58;741;46;6
683;Otogi Story Tenshi no Shippo Specials;6.58;1270;46;4
6555;Pokemon: Pikachu no Kirakira Daisousaku!;6.58;3786;44;5
11853;Pokemon: Pikachu no Summer Bridge Story;6.57;2535;44;5
28511;Precure All Stars Movie: Haru no Carnival♪;6.58;988;43;1
3757;Sekai Meisaku Douwa: Aladdin to Mahou no Lamp;6.58;573;44;1
836;Sister Princess;6.58;14714;46;6
9421;SMAnime;6.58;246;43;4
2726;Sukeban Deka;6.58;1663;43;4
31608;Teekyuu 4 Specials;6.58;1977;46;5
8603;Tegami: Haikei Juugo no Kimi e;6.58;653;63;2
30218;The iDOLM@STER Cinderella Girls: Special Program;6.57;1802;46;5
5819;Tori no Uta;6.58;2426;51;4
14173;Upotte!! OVA;6.58;10076;46;4
19081;Weekender Girl;6.58;1174;63;2
9376;Yamato Takeru: After War;6.58;243;43;4
5454;Yokuwakaru Gendaimahou;6.58;17422;46;6
10015;Yu☆Gi☆Oh! Zexal;6.58;22480;43;6
819;Boku wa Imouto ni Koi wo Suru;6.57;26923;68;4
7176;Cheburashka Arere?;6.57;2482;46;6
2881;Chinmoku no Kantai;6.57;924;49;4
8815;Domo TV;6.57;832;46;6
30907;Eine Kleine;6.57;261;49;2
22053;Gakkou no Kaidan (OVA);6.57;452;46;4
1600;Galaxy Angel Rune;6.57;3551;46;6
1159;Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa;6.57;984;44;4
4242;Ginga Reppuu Baxingar;6.57;399;43;6
4597;Kouya no Shounen Isamu;6.57;319;43;6
8332;Kudan;6.57;189;51;1
25283;Kuusen Madoushi Kouhosei no Kyoukan;6.57;81870;43;6
1039;Mizuiro (2003);6.57;2325;49;4
4933;Muu no Hakugei;6.57;344;43;6
20539;Nameko-ke no Ichizoku;6.57;439;46;4
1163;Neo Ranga;6.57;5332;44;6
3194;Ningyohime Marina no Bouken;6.57;889;49;6
5844;Pokemon: Pikachu no Obake Carnival;6.57;3365;44;5
7550;Pokemon: Pikachu Tanken Club;6.57;3571;44;5
1527;Pokemon: Senritsu no Mirage Pokemon;6.57;13040;44;5
163;Power Stone;6.57;4308;44;6
417;Ragnarök the Animation;6.57;32711;43;6
7496;Saiyuuki: Son Gokuu Monogatari;6.57;574;44;1
28861;Takamiya Nasuno Desu!: Teekyuu Spin-off;6.57;8213;46;6
6705;Tayutayu: Pure My Heart;6.57;4876;46;5
685;To Heart: Remember My Memories;6.57;5752;49;6
1981;Twilight Q;6.57;2962;64;4
7377;Winter Sonata Episode 0;6.57;3300;49;5
943;Yume Tsukai;6.57;5719;49;6
599;Yuugen Kaisha;6.57;2370;43;4
2702;Bakukyuu Renpatsu! Super Bedaman;6.56;592;44;6
9479;Coppelion;6.56;76291;43;6
16702;Doraemon: Nobita to Mirai Note;6.56;271;44;4
7157;Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete;6.56;575;46;1
5496;Feng Yun Jue;6.56;1455;43;1
2809;Fuusen Shoujo Temple-chan;6.56;204;44;6
12497;Garakuta-doori no Stain: Epilogue;6.56;181;46;4
34213;Getsuyoubi no Tawawa;6.56;16663;75;3
18771;Gifuu Doudou!!: Kanetsugu to Keiji;6.56;5511;43;6
1570;Happiness!;6.56;24393;46;6
9333;Koi☆Sento;6.56;4830;46;4
12429;Last Exile: Ginyoku no Fam Recaps;6.56;4621;43;5
1495;Maetel Legend;6.56;1974;49;4
7601;Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari;6.56;318;51;4
6492;Minky Momo in Tabidachi no Eki;6.56;400;49;4
2367;Moetan;6.56;18432;46;6
3810;Mori no Youki na Kobito-tachi: Belfy to Lillibit;6.56;561;44;6
2503;Nangoku Shounen Papuwa-kun;6.56;407;44;6
23605;Ninja Slayer From Animation;6.56;26062;43;3
3758;Panda no Daibouken;6.56;300;44;1
2234;Panda-Z: The Robonimation;6.56;1358;43;6
21695;Pokemon XY SP: Road to Kalos;6.56;2865;43;5
14675;Rinne no Lagrange: Kamogawa Memoria;6.56;1787;43;5
8287;SD Gundam Sangokuden Brave Battle Warriors;6.56;2388;43;6
9202;Seikon no Qwaser: Jotei no Shouzou;6.56;14605;43;4
23325;Shirogane no Ishi: Argevollen;6.56;30770;43;6
27891;Sword Art Online II: Debriefing;6.56;39092;43;5
4154;Time Bokan Series: Yattodetaman;6.56;1012;43;6
3075;Tondera House no Daibouken;6.56;630;44;6
10595;VitaminX Addiction;6.56;1428;68;4
14283;Vividred Operation;6.56;45869;43;6
4991;Wakakusa Monogatari;6.56;373;55;5
19151;Walkure Romanze;6.56;56131;43;6
22249;Yodaka no Hoshi;6.56;1082;44;1
5772;Akaneiro ni Somaru Saka: Hardcore;6.55;26925;46;5
6452;Akuu Daisakusen Srungle;6.55;518;43;6
3401;Aru Tabibito no Nikki Specials;6.55;5473;44;5
6629;Asari-chan;6.55;263;46;6
5070;Beast Wars Second Chou Seimeitai Transformers;6.55;1327;43;6
348;Binzume Yousei;6.55;12852;46;6
2142;Blue Dragon;6.55;22718;44;6
5238;Chocolate Underground: Bokura no Chocolate Sensou;6.55;1432;44;1
2312;Daishizen no Majuu: Bagi;6.55;1479;43;1
2252;Devilman;6.55;5532;43;6
21041;Follow Me;6.55;1165;49;2
382;Futari Ecchi;6.55;19907;46;4
1537;Genshi Shounen Ryuu;6.55;731;43;6
1574;Get Ride! AMDriver;6.55;1061;44;6
27907;Gundam Build Fighters Specials;6.55;1795;46;5
13185;Juusen Battle Monsuno;6.55;2248;43;6
3683;Kabatotto;6.55;240;46;6
31566;Ketsuekigata-kun! 3;6.55;1317;46;6
32274;Ketsuekigata-kun! 4;6.55;1119;46;6
31534;Larva;6.57;139;46;6
9035;Lupin the Third;6.55;1484;44;2
13757;Mashiro-iro Symphony: The Color of Lovers Picture Drama;6.55;4743;49;5
888;Megami Kouhosei;6.55;14757;43;6
23399;Minami no Shima no Dera-chan;6.55;7224;46;1
2740;Monkey Turn;6.55;586;49;6
761;Naruto: Akaki Yotsuba no Clover wo Sagase;6.55;47587;44;5
3535;Neko Ramen;6.55;2059;46;3
4890;Peut-etre Toi;6.55;1532;63;2
31911;Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu;6.55;624;44;3
19799;Robot Girls Z;6.55;12212;46;5
2237;Rozen Maiden: Meitantei Kunkun - Duell Walzer;6.55;13901;46;5
608;Sakura Taisen: Katsudou Shashin;6.55;4010;44;1
1872;Saru Getchu: On Air;6.55;632;44;6
677;Sentimental Journey;6.55;1412;49;6
3864;Souten no Ken Specials;6.55;1122;43;5
817;Tactical Roar;6.55;6479;46;6
8966;Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen;6.55;738;44;4
1900;Twin Signal: Family Game;6.55;1026;43;4
1458;Uchuu no Kishi Tekkaman;6.55;1059;43;6
27387;Under the Dog;6.55;29922;43;4
1607;Venus Versus Virus;6.55;20883;49;6
2535;Angelique: Seichi yori Ai wo Komete;6.54;1946;44;4
5935;Animation Kikou: Marco Polo no Bouken;6.54;249;44;6
374;Bannou Bunka Neko-Musume DASH!;6.54;3473;43;4
32502;BlazBlue: Alter Memory Specials;6.54;952;46;5
30143;Bobobo-bo Bo-bobo Recap;6.54;606;43;5
2915;Chikyuu ga Ugoita Hi;6.54;744;49;1
12685;Code Geass: Nunnally in Wonderland;6.54;37087;46;4
707;Comic Party Specials;6.54;2669;46;5
1677;Cosmo Warrior Zero Gaiden;6.54;1215;44;5
7158;Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi;6.54;553;46;1
336;Ginyuu Mokushiroku Meine Liebe;6.54;9540;51;6
2071;Hana yori Dango (Movie);6.54;4576;49;1
13935;Houkago Midnighters;6.54;847;51;1
3969;Kagaku Kyuujo-tai TechnoVoyager;6.54;377;43;6
3153;Kagaku Ninja-tai Gatchaman (Movie);6.54;694;43;1
30524;Kagewani;6.54;19225;56;6
32682;Kagewani: Shou;6.54;11052;56;6
3274;Kinnikuman: Ooabare! Seigi Choujin;6.54;327;43;1
13159;Kuromajo-san ga Tooru!!;6.54;5677;46;6
2040;Mahou no Angel Sweet Mint;6.54;879;59;6
13239;Mass Effect: Paragon Lost;6.54;5305;43;1
7981;Obake no Q-tarou (1985);6.54;161;46;6
20931;Oneechan ga Kita;6.54;45457;46;6
7605;Parasol Henbei;6.54;229;44;6
21679;Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA;6.54;14564;46;4
12611;Sengoku Collection;6.54;16287;51;6
17345;Senran Kagura Specials;6.54;8282;50;5
9799;Shin-Men;6.54;479;43;6
10849;Shinryaku! Ika Musume: Ika Ice Tabena-ika?;6.54;3600;63;2
15453;Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!;6.54;2162;63;2
1816;Sonic X;6.54;28296;44;6
4801;Suhoyojeong Michel;6.54;376;44;6
2428;Tanpen Unico: Kuroi Kumo to Shiroi Hane;6.54;699;44;1
18063;Tiger Mask Fuku Men League Sen;6.54;253;74;1
8949;Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi;6.54;749;58;4
22537;Yami Shibai 2nd Season;6.54;17379;47;6
3778;Yuukan Club;6.54;287;46;4
2534;Angelique;6.53;3523;49;4
1598;Casshern: Robot Hunter;6.53;4497;44;4
3114;Chiisana Kyojin Microman;6.53;411;43;6
10319;Chou Dendou Robo Tetsujin 28-gou FX;6.53;354;43;6
2064;Gall Force: Chikyuu Shou;6.53;1098;43;4
17651;Genei wo Kakeru Taiyou;6.53;33528;59;6
2687;Gokuu no Daibouken;6.53;266;46;6
5131;Groizer X;6.53;298;61;6
7083;Hakushaku to Yousei Specials;6.53;5142;44;5
4511;Hoero! Bun Bun;6.53;284;44;6
4800;Huckleberry Finn Monogatari;6.53;665;44;6
1083;Human Crossing;6.53;1739;49;6
31338;Hundred;6.53;92396;43;6
3546;Kochira Katsushikaku Kameari Kouenmae Hashutsujo;6.53;323;46;5
10207;Lily to Kaeru to (Otouto);6.53;760;44;5
576;Magikano;6.53;22664;46;6
2277;Mahou Yuugi 2D;6.53;1877;44;3
3875;Mahoutsukai Sally 2;6.53;720;46;6
4388;Mazinger Z tai Dr. Hell;6.53;630;43;1
3147;Me gumi no Daigo: Kajiba no Baka Yarou;6.53;490;49;1
20033;Miss Monochrome: The Animation;6.53;30403;46;6
